id,fold
case133_day0_slice_0011,4.0
case133_day0_slice_0012,4.0
case133_day0_slice_0013,4.0
case133_day0_slice_0014,4.0
case133_day0_slice_0015,4.0
case133_day0_slice_0016,4.0
case133_day0_slice_0017,4.0
case133_day0_slice_0018,4.0
case133_day0_slice_0019,4.0
case133_day0_slice_0020,4.0
case133_day0_slice_0021,4.0
case133_day0_slice_0022,4.0
case133_day0_slice_0023,4.0
case133_day0_slice_0024,4.0
case133_day0_slice_0025,4.0
case133_day0_slice_0026,4.0
case133_day0_slice_0027,4.0
case133_day0_slice_0028,4.0
case133_day0_slice_0029,4.0
case133_day0_slice_0030,4.0
case133_day0_slice_0031,4.0
case133_day0_slice_0032,4.0
case133_day0_slice_0033,4.0
case133_day0_slice_0034,4.0
case133_day0_slice_0035,4.0
case133_day0_slice_0036,4.0
case133_day0_slice_0037,4.0
case133_day0_slice_0038,4.0
case133_day0_slice_0039,4.0
case133_day0_slice_0040,4.0
case133_day0_slice_0041,4.0
case133_day0_slice_0042,4.0
case133_day0_slice_0043,4.0
case133_day0_slice_0044,4.0
case133_day0_slice_0045,4.0
case133_day0_slice_0046,4.0
case133_day0_slice_0047,4.0
case133_day0_slice_0048,4.0
case133_day0_slice_0049,4.0
case133_day0_slice_0050,4.0
case133_day0_slice_0051,4.0
case133_day0_slice_0052,4.0
case133_day0_slice_0053,4.0
case133_day0_slice_0054,4.0
case133_day0_slice_0055,4.0
case133_day0_slice_0056,4.0
case133_day0_slice_0057,4.0
case133_day0_slice_0058,4.0
case133_day0_slice_0059,4.0
case133_day0_slice_0060,4.0
case133_day0_slice_0061,4.0
case133_day0_slice_0062,4.0
case133_day0_slice_0063,4.0
case133_day0_slice_0064,4.0
case133_day0_slice_0065,4.0
case133_day0_slice_0066,4.0
case133_day0_slice_0067,4.0
case133_day0_slice_0068,4.0
case133_day0_slice_0069,4.0
case133_day0_slice_0070,4.0
case133_day0_slice_0071,4.0
case133_day0_slice_0072,4.0
case133_day0_slice_0073,4.0
case133_day0_slice_0074,4.0
case133_day0_slice_0075,4.0
case133_day0_slice_0076,4.0
case133_day0_slice_0077,4.0
case133_day0_slice_0078,4.0
case133_day0_slice_0079,4.0
case133_day0_slice_0080,4.0
case133_day0_slice_0081,4.0
case133_day0_slice_0082,4.0
case133_day0_slice_0083,4.0
case133_day0_slice_0084,4.0
case133_day0_slice_0085,4.0
case133_day0_slice_0086,4.0
case133_day0_slice_0087,4.0
case133_day0_slice_0088,4.0
case133_day0_slice_0089,4.0
case133_day0_slice_0090,4.0
case133_day0_slice_0091,4.0
case133_day0_slice_0092,4.0
case133_day0_slice_0093,4.0
case133_day0_slice_0094,4.0
case133_day0_slice_0095,4.0
case133_day0_slice_0096,4.0
case133_day0_slice_0097,4.0
case133_day0_slice_0098,4.0
case133_day0_slice_0099,4.0
case133_day0_slice_0100,4.0
case133_day0_slice_0101,4.0
case133_day0_slice_0102,4.0
case133_day0_slice_0103,4.0
case133_day0_slice_0104,4.0
case133_day0_slice_0105,4.0
case133_day0_slice_0106,4.0
case133_day0_slice_0107,4.0
case133_day0_slice_0108,4.0
case133_day0_slice_0109,4.0
case133_day0_slice_0110,4.0
case133_day0_slice_0111,4.0
case133_day0_slice_0112,4.0
case133_day0_slice_0113,4.0
case133_day0_slice_0114,4.0
case133_day0_slice_0115,4.0
case133_day0_slice_0116,4.0
case133_day0_slice_0117,4.0
case133_day0_slice_0118,4.0
case133_day0_slice_0119,4.0
case133_day0_slice_0120,4.0
case133_day0_slice_0121,4.0
case133_day0_slice_0122,4.0
case133_day0_slice_0123,4.0
case133_day0_slice_0124,4.0
case133_day0_slice_0125,4.0
case133_day0_slice_0126,4.0
case133_day0_slice_0127,4.0
case133_day0_slice_0128,4.0
case133_day0_slice_0129,4.0
case133_day0_slice_0130,4.0
case133_day0_slice_0131,4.0
case133_day0_slice_0132,4.0
case133_day0_slice_0133,4.0
case133_day0_slice_0134,4.0
case133_day0_slice_0135,4.0
case133_day0_slice_0136,4.0
case133_day0_slice_0137,4.0
case133_day0_slice_0138,4.0
case133_day0_slice_0139,4.0
case133_day0_slice_0140,4.0
case133_day0_slice_0141,4.0
case133_day0_slice_0142,4.0
case133_day0_slice_0143,4.0
case133_day0_slice_0144,4.0
case133_day25_slice_0001,4.0
case133_day25_slice_0002,4.0
case133_day25_slice_0003,4.0
case133_day25_slice_0004,4.0
case133_day25_slice_0005,4.0
case133_day25_slice_0006,4.0
case133_day25_slice_0007,4.0
case133_day25_slice_0008,4.0
case133_day25_slice_0009,4.0
case133_day25_slice_0010,4.0
case133_day25_slice_0011,4.0
case133_day25_slice_0012,4.0
case133_day25_slice_0013,4.0
case133_day25_slice_0014,4.0
case133_day25_slice_0015,4.0
case133_day25_slice_0016,4.0
case133_day25_slice_0017,4.0
case133_day25_slice_0018,4.0
case133_day25_slice_0019,4.0
case133_day25_slice_0020,4.0
case133_day25_slice_0021,4.0
case133_day25_slice_0022,4.0
case133_day25_slice_0023,4.0
case133_day25_slice_0024,4.0
case133_day25_slice_0025,4.0
case133_day25_slice_0026,4.0
case133_day25_slice_0027,4.0
case133_day25_slice_0028,4.0
case133_day25_slice_0029,4.0
case133_day25_slice_0030,4.0
case133_day25_slice_0031,4.0
case133_day25_slice_0032,4.0
case133_day25_slice_0033,4.0
case133_day25_slice_0034,4.0
case133_day25_slice_0035,4.0
case133_day25_slice_0036,4.0
case133_day25_slice_0037,4.0
case133_day25_slice_0038,4.0
case133_day25_slice_0039,4.0
case133_day25_slice_0040,4.0
case133_day25_slice_0041,4.0
case133_day25_slice_0042,4.0
case133_day25_slice_0043,4.0
case133_day25_slice_0044,4.0
case133_day25_slice_0045,4.0
case133_day25_slice_0046,4.0
case133_day25_slice_0047,4.0
case133_day25_slice_0048,4.0
case133_day25_slice_0049,4.0
case133_day25_slice_0050,4.0
case133_day25_slice_0051,4.0
case133_day25_slice_0052,4.0
case133_day25_slice_0053,4.0
case133_day25_slice_0054,4.0
case133_day25_slice_0055,4.0
case133_day25_slice_0056,4.0
case133_day25_slice_0057,4.0
case133_day25_slice_0058,4.0
case133_day25_slice_0059,4.0
case133_day25_slice_0060,4.0
case133_day25_slice_0061,4.0
case133_day25_slice_0062,4.0
case133_day25_slice_0063,4.0
case133_day25_slice_0064,4.0
case133_day25_slice_0065,4.0
case133_day25_slice_0066,4.0
case133_day25_slice_0067,4.0
case133_day25_slice_0068,4.0
case133_day25_slice_0069,4.0
case133_day25_slice_0070,4.0
case133_day25_slice_0071,4.0
case133_day25_slice_0072,4.0
case133_day25_slice_0073,4.0
case133_day25_slice_0074,4.0
case133_day25_slice_0075,4.0
case133_day25_slice_0076,4.0
case133_day25_slice_0077,4.0
case133_day25_slice_0078,4.0
case133_day25_slice_0079,4.0
case133_day25_slice_0080,4.0
case133_day25_slice_0081,4.0
case133_day25_slice_0082,4.0
case133_day25_slice_0083,4.0
case133_day25_slice_0084,4.0
case133_day25_slice_0085,4.0
case133_day25_slice_0086,4.0
case133_day25_slice_0087,4.0
case133_day25_slice_0088,4.0
case133_day25_slice_0089,4.0
case133_day25_slice_0090,4.0
case133_day25_slice_0091,4.0
case133_day25_slice_0092,4.0
case133_day25_slice_0093,4.0
case133_day25_slice_0094,4.0
case133_day25_slice_0095,4.0
case133_day25_slice_0096,4.0
case133_day25_slice_0097,4.0
case133_day25_slice_0098,4.0
case133_day25_slice_0099,4.0
case133_day25_slice_0100,4.0
case133_day25_slice_0101,4.0
case133_day25_slice_0102,4.0
case133_day25_slice_0103,4.0
case133_day25_slice_0104,4.0
case133_day25_slice_0105,4.0
case133_day25_slice_0106,4.0
case133_day25_slice_0107,4.0
case133_day25_slice_0108,4.0
case133_day25_slice_0109,4.0
case133_day25_slice_0110,4.0
case133_day25_slice_0111,4.0
case133_day25_slice_0112,4.0
case133_day25_slice_0113,4.0
case133_day25_slice_0114,4.0
case133_day25_slice_0115,4.0
case133_day25_slice_0116,4.0
case133_day25_slice_0117,4.0
case133_day25_slice_0118,4.0
case133_day25_slice_0119,4.0
case133_day25_slice_0120,4.0
case133_day25_slice_0121,4.0
case133_day25_slice_0122,4.0
case133_day25_slice_0123,4.0
case133_day25_slice_0124,4.0
case133_day25_slice_0125,4.0
case133_day25_slice_0126,4.0
case133_day25_slice_0127,4.0
case133_day25_slice_0128,4.0
case133_day25_slice_0129,4.0
case133_day25_slice_0130,4.0
case133_day25_slice_0131,4.0
case133_day25_slice_0132,4.0
case133_day25_slice_0133,4.0
case133_day25_slice_0134,4.0
case133_day25_slice_0135,4.0
case133_day25_slice_0136,4.0
case133_day25_slice_0137,4.0
case133_day25_slice_0138,4.0
case133_day25_slice_0139,4.0
case133_day25_slice_0140,4.0
case133_day25_slice_0141,4.0
case133_day25_slice_0142,4.0
case133_day25_slice_0143,4.0
case133_day25_slice_0144,4.0
case133_day23_slice_0001,4.0
case133_day23_slice_0002,4.0
case133_day23_slice_0003,4.0
case133_day23_slice_0004,4.0
case133_day23_slice_0005,4.0
case133_day23_slice_0006,4.0
case133_day23_slice_0007,4.0
case133_day23_slice_0008,4.0
case133_day23_slice_0009,4.0
case133_day23_slice_0010,4.0
case133_day23_slice_0011,4.0
case133_day23_slice_0012,4.0
case133_day23_slice_0013,4.0
case133_day23_slice_0014,4.0
case133_day23_slice_0015,4.0
case133_day23_slice_0016,4.0
case133_day23_slice_0017,4.0
case133_day23_slice_0018,4.0
case133_day23_slice_0019,4.0
case133_day23_slice_0020,4.0
case133_day23_slice_0021,4.0
case133_day23_slice_0022,4.0
case133_day23_slice_0023,4.0
case133_day23_slice_0024,4.0
case133_day23_slice_0025,4.0
case133_day23_slice_0026,4.0
case133_day23_slice_0027,4.0
case133_day23_slice_0028,4.0
case133_day23_slice_0029,4.0
case133_day23_slice_0030,4.0
case133_day23_slice_0031,4.0
case133_day23_slice_0032,4.0
case133_day23_slice_0033,4.0
case133_day23_slice_0034,4.0
case133_day23_slice_0035,4.0
case133_day23_slice_0036,4.0
case133_day23_slice_0037,4.0
case133_day23_slice_0038,4.0
case133_day23_slice_0039,4.0
case133_day23_slice_0040,4.0
case133_day23_slice_0041,4.0
case133_day23_slice_0042,4.0
case133_day23_slice_0043,4.0
case133_day23_slice_0044,4.0
case133_day23_slice_0045,4.0
case133_day23_slice_0046,4.0
case133_day23_slice_0047,4.0
case133_day23_slice_0048,4.0
case133_day23_slice_0049,4.0
case133_day23_slice_0050,4.0
case133_day23_slice_0051,4.0
case133_day23_slice_0052,4.0
case133_day23_slice_0053,4.0
case133_day23_slice_0054,4.0
case133_day23_slice_0055,4.0
case133_day23_slice_0056,4.0
case133_day23_slice_0057,4.0
case133_day23_slice_0058,4.0
case133_day23_slice_0059,4.0
case133_day23_slice_0060,4.0
case133_day23_slice_0061,4.0
case133_day23_slice_0062,4.0
case133_day23_slice_0063,4.0
case133_day23_slice_0064,4.0
case133_day23_slice_0065,4.0
case133_day23_slice_0066,4.0
case133_day23_slice_0067,4.0
case133_day23_slice_0068,4.0
case133_day23_slice_0069,4.0
case133_day23_slice_0070,4.0
case133_day23_slice_0071,4.0
case133_day23_slice_0072,4.0
case133_day23_slice_0073,4.0
case133_day23_slice_0074,4.0
case133_day23_slice_0075,4.0
case133_day23_slice_0076,4.0
case133_day23_slice_0077,4.0
case133_day23_slice_0078,4.0
case133_day23_slice_0079,4.0
case133_day23_slice_0080,4.0
case133_day23_slice_0081,4.0
case133_day23_slice_0082,4.0
case133_day23_slice_0083,4.0
case133_day23_slice_0084,4.0
case133_day23_slice_0085,4.0
case133_day23_slice_0086,4.0
case133_day23_slice_0087,4.0
case133_day23_slice_0088,4.0
case133_day23_slice_0089,4.0
case133_day23_slice_0090,4.0
case133_day23_slice_0091,4.0
case133_day23_slice_0092,4.0
case133_day23_slice_0093,4.0
case133_day23_slice_0094,4.0
case133_day23_slice_0095,4.0
case133_day23_slice_0096,4.0
case133_day23_slice_0097,4.0
case133_day23_slice_0098,4.0
case133_day23_slice_0099,4.0
case133_day23_slice_0100,4.0
case133_day23_slice_0101,4.0
case133_day23_slice_0102,4.0
case133_day23_slice_0103,4.0
case133_day23_slice_0104,4.0
case133_day23_slice_0105,4.0
case133_day23_slice_0106,4.0
case133_day23_slice_0107,4.0
case133_day23_slice_0108,4.0
case133_day23_slice_0109,4.0
case133_day23_slice_0110,4.0
case133_day23_slice_0111,4.0
case133_day23_slice_0112,4.0
case133_day23_slice_0113,4.0
case133_day23_slice_0114,4.0
case133_day23_slice_0115,4.0
case133_day23_slice_0116,4.0
case133_day23_slice_0117,4.0
case133_day23_slice_0118,4.0
case133_day23_slice_0119,4.0
case133_day23_slice_0120,4.0
case133_day23_slice_0121,4.0
case133_day23_slice_0122,4.0
case133_day23_slice_0123,4.0
case133_day23_slice_0124,4.0
case133_day23_slice_0125,4.0
case133_day23_slice_0126,4.0
case133_day23_slice_0127,4.0
case133_day23_slice_0128,4.0
case133_day23_slice_0129,4.0
case133_day23_slice_0130,4.0
case133_day23_slice_0131,4.0
case133_day23_slice_0132,4.0
case133_day23_slice_0133,4.0
case133_day23_slice_0134,4.0
case133_day23_slice_0135,4.0
case133_day23_slice_0136,4.0
case133_day23_slice_0137,4.0
case133_day23_slice_0138,4.0
case133_day23_slice_0139,4.0
case133_day23_slice_0140,4.0
case133_day23_slice_0141,4.0
case133_day23_slice_0142,4.0
case133_day23_slice_0143,4.0
case133_day23_slice_0144,4.0
case129_day20_slice_0001,2.0
case129_day20_slice_0002,2.0
case129_day20_slice_0003,2.0
case129_day20_slice_0004,2.0
case129_day20_slice_0005,2.0
case129_day20_slice_0006,2.0
case129_day20_slice_0007,2.0
case129_day20_slice_0008,2.0
case129_day20_slice_0009,2.0
case129_day20_slice_0010,2.0
case129_day20_slice_0011,2.0
case129_day20_slice_0012,2.0
case129_day20_slice_0013,2.0
case129_day20_slice_0014,2.0
case129_day20_slice_0015,2.0
case129_day20_slice_0016,2.0
case129_day20_slice_0017,2.0
case129_day20_slice_0018,2.0
case129_day20_slice_0019,2.0
case129_day20_slice_0020,2.0
case129_day20_slice_0021,2.0
case129_day20_slice_0022,2.0
case129_day20_slice_0023,2.0
case129_day20_slice_0024,2.0
case129_day20_slice_0025,2.0
case129_day20_slice_0026,2.0
case129_day20_slice_0027,2.0
case129_day20_slice_0028,2.0
case129_day20_slice_0029,2.0
case129_day20_slice_0030,2.0
case129_day20_slice_0031,2.0
case129_day20_slice_0032,2.0
case129_day20_slice_0033,2.0
case129_day20_slice_0034,2.0
case129_day20_slice_0035,2.0
case129_day20_slice_0036,2.0
case129_day20_slice_0037,2.0
case129_day20_slice_0038,2.0
case129_day20_slice_0039,2.0
case129_day20_slice_0040,2.0
case129_day20_slice_0041,2.0
case129_day20_slice_0042,2.0
case129_day20_slice_0043,2.0
case129_day20_slice_0044,2.0
case129_day20_slice_0045,2.0
case129_day20_slice_0046,2.0
case129_day20_slice_0047,2.0
case129_day20_slice_0048,2.0
case129_day20_slice_0049,2.0
case129_day20_slice_0050,2.0
case129_day20_slice_0051,2.0
case129_day20_slice_0052,2.0
case129_day20_slice_0053,2.0
case129_day20_slice_0054,2.0
case129_day20_slice_0055,2.0
case129_day20_slice_0056,2.0
case129_day20_slice_0057,2.0
case129_day20_slice_0058,2.0
case129_day20_slice_0059,2.0
case129_day20_slice_0060,2.0
case129_day20_slice_0061,2.0
case129_day20_slice_0062,2.0
case129_day20_slice_0063,2.0
case129_day20_slice_0064,2.0
case129_day20_slice_0065,2.0
case129_day20_slice_0066,2.0
case129_day20_slice_0067,2.0
case129_day20_slice_0068,2.0
case129_day20_slice_0069,2.0
case129_day20_slice_0070,2.0
case129_day20_slice_0071,2.0
case129_day20_slice_0072,2.0
case129_day20_slice_0073,2.0
case129_day20_slice_0074,2.0
case129_day20_slice_0075,2.0
case129_day20_slice_0076,2.0
case129_day20_slice_0077,2.0
case129_day20_slice_0078,2.0
case129_day20_slice_0079,2.0
case129_day20_slice_0080,2.0
case129_day20_slice_0081,2.0
case129_day20_slice_0082,2.0
case129_day20_slice_0083,2.0
case129_day20_slice_0084,2.0
case129_day20_slice_0085,2.0
case129_day20_slice_0086,2.0
case129_day20_slice_0087,2.0
case129_day20_slice_0088,2.0
case129_day20_slice_0089,2.0
case129_day20_slice_0090,2.0
case129_day20_slice_0091,2.0
case129_day20_slice_0092,2.0
case129_day20_slice_0093,2.0
case129_day20_slice_0094,2.0
case129_day20_slice_0095,2.0
case129_day20_slice_0096,2.0
case129_day20_slice_0097,2.0
case129_day20_slice_0098,2.0
case129_day20_slice_0099,2.0
case129_day20_slice_0100,2.0
case129_day20_slice_0101,2.0
case129_day20_slice_0102,2.0
case129_day20_slice_0103,2.0
case129_day20_slice_0104,2.0
case129_day20_slice_0105,2.0
case129_day20_slice_0106,2.0
case129_day20_slice_0107,2.0
case129_day20_slice_0108,2.0
case129_day20_slice_0109,2.0
case129_day20_slice_0110,2.0
case129_day20_slice_0111,2.0
case129_day20_slice_0112,2.0
case129_day20_slice_0113,2.0
case129_day20_slice_0114,2.0
case129_day20_slice_0115,2.0
case129_day20_slice_0116,2.0
case129_day20_slice_0117,2.0
case129_day20_slice_0118,2.0
case129_day20_slice_0119,2.0
case129_day20_slice_0120,2.0
case129_day20_slice_0121,2.0
case129_day20_slice_0122,2.0
case129_day20_slice_0123,2.0
case129_day20_slice_0124,2.0
case129_day20_slice_0125,2.0
case129_day20_slice_0126,2.0
case129_day20_slice_0127,2.0
case129_day20_slice_0128,2.0
case129_day20_slice_0129,2.0
case129_day20_slice_0130,2.0
case129_day20_slice_0131,2.0
case129_day20_slice_0132,2.0
case129_day20_slice_0133,2.0
case129_day20_slice_0134,2.0
case129_day20_slice_0135,2.0
case129_day20_slice_0136,2.0
case129_day20_slice_0137,2.0
case129_day20_slice_0138,2.0
case129_day20_slice_0139,2.0
case129_day20_slice_0140,2.0
case129_day20_slice_0141,2.0
case129_day20_slice_0142,2.0
case129_day20_slice_0143,2.0
case129_day20_slice_0144,2.0
case129_day22_slice_0001,2.0
case129_day22_slice_0002,2.0
case129_day22_slice_0003,2.0
case129_day22_slice_0004,2.0
case129_day22_slice_0005,2.0
case129_day22_slice_0006,2.0
case129_day22_slice_0007,2.0
case129_day22_slice_0008,2.0
case129_day22_slice_0009,2.0
case129_day22_slice_0010,2.0
case129_day22_slice_0011,2.0
case129_day22_slice_0012,2.0
case129_day22_slice_0013,2.0
case129_day22_slice_0014,2.0
case129_day22_slice_0015,2.0
case129_day22_slice_0016,2.0
case129_day22_slice_0017,2.0
case129_day22_slice_0018,2.0
case129_day22_slice_0019,2.0
case129_day22_slice_0020,2.0
case129_day22_slice_0021,2.0
case129_day22_slice_0022,2.0
case129_day22_slice_0023,2.0
case129_day22_slice_0024,2.0
case129_day22_slice_0025,2.0
case129_day22_slice_0026,2.0
case129_day22_slice_0027,2.0
case129_day22_slice_0028,2.0
case129_day22_slice_0029,2.0
case129_day22_slice_0030,2.0
case129_day22_slice_0031,2.0
case129_day22_slice_0032,2.0
case129_day22_slice_0033,2.0
case129_day22_slice_0034,2.0
case129_day22_slice_0035,2.0
case129_day22_slice_0036,2.0
case129_day22_slice_0037,2.0
case129_day22_slice_0038,2.0
case129_day22_slice_0039,2.0
case129_day22_slice_0040,2.0
case129_day22_slice_0041,2.0
case129_day22_slice_0042,2.0
case129_day22_slice_0043,2.0
case129_day22_slice_0044,2.0
case129_day22_slice_0045,2.0
case129_day22_slice_0046,2.0
case129_day22_slice_0047,2.0
case129_day22_slice_0048,2.0
case129_day22_slice_0049,2.0
case129_day22_slice_0050,2.0
case129_day22_slice_0051,2.0
case129_day22_slice_0052,2.0
case129_day22_slice_0053,2.0
case129_day22_slice_0054,2.0
case129_day22_slice_0055,2.0
case129_day22_slice_0056,2.0
case129_day22_slice_0057,2.0
case129_day22_slice_0058,2.0
case129_day22_slice_0059,2.0
case129_day22_slice_0060,2.0
case129_day22_slice_0061,2.0
case129_day22_slice_0062,2.0
case129_day22_slice_0063,2.0
case129_day22_slice_0064,2.0
case129_day22_slice_0065,2.0
case129_day22_slice_0066,2.0
case129_day22_slice_0067,2.0
case129_day22_slice_0068,2.0
case129_day22_slice_0069,2.0
case129_day22_slice_0070,2.0
case129_day22_slice_0071,2.0
case129_day22_slice_0072,2.0
case129_day22_slice_0073,2.0
case129_day22_slice_0074,2.0
case129_day22_slice_0075,2.0
case129_day22_slice_0076,2.0
case129_day22_slice_0077,2.0
case129_day22_slice_0078,2.0
case129_day22_slice_0079,2.0
case129_day22_slice_0080,2.0
case129_day22_slice_0081,2.0
case129_day22_slice_0082,2.0
case129_day22_slice_0083,2.0
case129_day22_slice_0084,2.0
case129_day22_slice_0085,2.0
case129_day22_slice_0086,2.0
case129_day22_slice_0087,2.0
case129_day22_slice_0088,2.0
case129_day22_slice_0089,2.0
case129_day22_slice_0090,2.0
case129_day22_slice_0091,2.0
case129_day22_slice_0092,2.0
case129_day22_slice_0093,2.0
case129_day22_slice_0094,2.0
case129_day22_slice_0095,2.0
case129_day22_slice_0096,2.0
case129_day22_slice_0097,2.0
case129_day22_slice_0098,2.0
case129_day22_slice_0099,2.0
case129_day22_slice_0100,2.0
case129_day22_slice_0101,2.0
case129_day22_slice_0102,2.0
case129_day22_slice_0103,2.0
case129_day22_slice_0104,2.0
case129_day22_slice_0105,2.0
case129_day22_slice_0106,2.0
case129_day22_slice_0107,2.0
case129_day22_slice_0108,2.0
case129_day22_slice_0109,2.0
case129_day22_slice_0110,2.0
case129_day22_slice_0111,2.0
case129_day22_slice_0112,2.0
case129_day22_slice_0113,2.0
case129_day22_slice_0114,2.0
case129_day22_slice_0115,2.0
case129_day22_slice_0116,2.0
case129_day22_slice_0117,2.0
case129_day22_slice_0118,2.0
case129_day22_slice_0119,2.0
case129_day22_slice_0120,2.0
case129_day22_slice_0121,2.0
case129_day22_slice_0122,2.0
case129_day22_slice_0123,2.0
case129_day22_slice_0124,2.0
case129_day22_slice_0125,2.0
case129_day22_slice_0126,2.0
case129_day22_slice_0127,2.0
case129_day22_slice_0128,2.0
case129_day22_slice_0129,2.0
case129_day22_slice_0130,2.0
case129_day22_slice_0131,2.0
case129_day22_slice_0132,2.0
case129_day22_slice_0133,2.0
case129_day22_slice_0134,2.0
case129_day22_slice_0135,2.0
case129_day22_slice_0136,2.0
case129_day22_slice_0137,2.0
case129_day22_slice_0138,2.0
case129_day22_slice_0139,2.0
case129_day22_slice_0140,2.0
case129_day22_slice_0141,2.0
case129_day22_slice_0142,2.0
